Date,Open,High,Low,Close,Volume,Name
2008-11-13,20.15,21.25,18.74,21.25,148503311,MSFT
2008-11-14,20.56,21.34,19.65,20.06,96626994,MSFT
2008-11-17,19.74,20.24,19.15,19.32,97297036,MSFT
2008-11-18,19.5,19.66,18.75,19.62,108984798,MSFT
2008-11-19,19.63,19.95,18.25,18.29,103048823,MSFT
2008-11-20,18.12,18.84,17.5,17.53,139532692,MSFT
2008-11-21,18.02,19.7,17.98,19.68,157245554,MSFT
2008-11-24,19.89,20.94,19.87,20.69,125298897,MSFT
2008-11-25,20.86,20.93,19.55,19.99,92971983,MSFT
2008-11-26,19.73,20.68,19.73,20.49,79682260,MSFT
2008-11-28,20.23,20.31,20.02,20.22,31371936,MSFT
2008-12-01,19.88,19.95,18.6,18.61,79873774,MSFT
2008-12-02,18.99,19.31,18.56,19.15,79692371,MSFT
2008-12-03,18.65,19.9,18.6,19.87,80970409,MSFT
2008-12-04,19.4,19.92,18.79,19.11,78724702,MSFT
2008-12-05,18.91,19.98,18.47,19.87,91998319,MSFT
2008-12-08,20.35,21.25,20.14,21.01,107229949,MSFT
2008-12-09,20.62,21.25,20.46,20.6,80499585,MSFT
2008-12-10,20.82,20.96,20.3,20.61,61501699,MSFT
2008-12-11,20.11,20.12,19.31,19.45,83624211,MSFT
2008-12-12,19.15,19.85,18.7,19.36,78130797,MSFT
2008-12-15,19.34,19.44,18.89,19.04,59936439,MSFT
2008-12-16,19.21,20.18,19.0,20.11,97707493,MSFT
2008-12-17,19.81,20.05,19.5,19.66,79062229,MSFT
2008-12-18,19.86,20.02,18.99,19.3,80765009,MSFT
2008-12-19,19.42,19.8,19.11,19.12,115432039,MSFT
2008-12-22,19.24,19.29,18.89,19.18,58577826,MSFT
2008-12-23,19.28,19.57,19.01,19.28,47535826,MSFT
2008-12-24,19.26,19.45,19.1,19.17,16894070,MSFT
2008-12-26,19.2,19.33,19.09,19.13,23104614,MSFT
2008-12-29,19.15,19.21,18.64,18.96,58886322,MSFT
2008-12-30,19.01,19.49,19.0,19.34,43228892,MSFT
2008-12-31,19.31,19.68,19.27,19.44,46424902,MSFT
2009-01-02,19.53,20.4,19.37,20.33,50121849,MSFT
2009-01-05,20.2,20.67,20.06,20.52,61476552,MSFT
2009-01-06,20.75,21.0,20.61,20.76,58085878,MSFT
2009-01-07,20.19,20.29,19.48,19.51,72747158,MSFT
2009-01-08,19.63,20.19,19.55,20.12,70255018,MSFT
2009-01-09,20.17,20.3,19.41,19.52,49828297,MSFT
2009-01-12,19.71,19.79,19.3,19.47,52204130,MSFT
2009-01-13,19.52,19.99,19.52,19.82,65847793,MSFT
2009-01-14,19.53,19.68,19.01,19.09,80341720,MSFT
2009-01-15,19.07,19.3,18.52,19.24,96222222,MSFT
2009-01-16,19.63,19.91,19.15,19.71,79640268,MSFT
2009-01-20,19.46,19.62,18.37,18.48,89891855,MSFT
2009-01-21,18.87,19.45,18.46,19.38,68358085,MSFT
2009-01-22,18.05,18.18,17.07,17.11,222435525,MSFT
2009-01-23,16.97,17.49,16.75,17.2,117020593,MSFT
2009-01-26,17.29,17.81,17.23,17.63,93115480,MSFT
2009-01-27,17.78,17.97,17.43,17.66,61707540,MSFT
2009-01-28,17.8,18.31,17.76,18.04,64702531,MSFT
2009-01-29,17.78,17.96,17.56,17.59,49209360,MSFT
2009-01-30,17.74,17.79,17.1,17.1,62386468,MSFT
2009-02-02,17.03,18.13,17.0,17.83,88882500,MSFT
2009-02-03,17.85,18.61,17.6,18.5,86881249,MSFT
2009-02-04,18.54,19.0,18.5,18.63,75617853,MSFT
2009-02-05,18.51,19.14,18.25,19.04,75197935,MSFT
2009-02-06,19.16,19.93,19.06,19.66,86745927,MSFT
2009-02-09,19.64,19.77,19.26,19.44,52196149,MSFT
2009-02-10,19.25,19.8,18.7,18.8,83958715,MSFT
2009-02-11,18.94,19.49,18.92,19.21,58599423,MSFT
2009-02-12,18.97,19.32,18.54,19.26,75323479,MSFT
2009-02-13,19.27,19.47,19.04,19.09,47419392,MSFT
2009-02-17,18.49,18.5,17.89,18.09,75853206,MSFT
2009-02-18,18.22,18.45,18.0,18.12,54955158,MSFT
2009-02-19,18.3,18.38,17.81,17.91,49197636,MSFT
2009-02-20,17.77,18.19,17.66,18.0,69416120,MSFT
2009-02-23,18.02,18.15,17.16,17.21,70803342,MSFT
2009-02-24,17.03,17.35,16.36,17.17,122673954,MSFT
2009-02-25,17.01,17.24,16.46,16.96,105894560,MSFT
2009-02-26,17.05,17.08,16.42,16.42,83219416,MSFT
2009-02-27,16.29,16.52,16.1,16.15,93434279,MSFT
2009-03-02,15.96,16.25,15.72,15.79,80597104,MSFT
2009-03-03,16.03,16.24,15.64,15.88,80476554,MSFT
2009-03-04,16.12,16.4,15.89,16.12,69290013,MSFT
2009-03-05,15.86,15.88,15.27,15.27,89704742,MSFT
2009-03-06,15.35,15.62,14.87,15.28,92853699,MSFT
2009-03-09,15.2,15.74,15.1,15.15,66514260,MSFT
2009-03-10,15.37,16.62,15.25,16.48,95191803,MSFT
2009-03-11,16.63,17.2,16.43,17.11,84572522,MSFT
2009-03-12,17.01,17.04,16.48,17.01,93719791,MSFT
2009-03-13,16.98,17.05,16.18,16.65,82974543,MSFT
2009-03-16,16.82,16.96,16.24,16.25,67038412,MSFT
2009-03-17,16.32,16.9,16.26,16.9,62669277,MSFT
2009-03-18,17.03,17.22,16.6,16.96,70733199,MSFT
2009-03-19,17.37,17.45,16.92,17.14,58998888,MSFT
2009-03-20,17.32,17.65,16.88,17.06,81742575,MSFT
2009-03-23,17.37,18.59,17.31,18.33,71607826,MSFT
2009-03-24,18.04,18.21,17.84,17.93,50090354,MSFT
2009-03-25,17.98,18.31,17.52,17.88,73932163,MSFT
2009-03-26,18.17,18.88,18.12,18.83,63780075,MSFT
2009-03-27,18.54,18.62,18.05,18.13,47673696,MSFT
2009-03-30,17.74,17.76,17.27,17.48,49640619,MSFT
2009-03-31,17.83,18.79,17.78,18.37,92423291,MSFT
2009-04-01,18.23,19.36,18.18,19.31,96438844,MSFT
2009-04-02,19.5,19.89,19.0,19.29,99082236,MSFT
2009-04-03,19.13,19.15,18.43,18.75,81865036,MSFT
2009-04-06,18.54,18.76,18.26,18.76,47478684,MSFT
2009-04-07,18.76,19.14,18.63,18.76,65815169,MSFT
2009-04-08,18.97,19.62,18.96,19.19,56408826,MSFT
2009-04-09,19.45,19.7,19.22,19.67,55759562,MSFT
2009-04-13,19.69,19.85,19.37,19.59,44450425,MSFT
2009-04-14,19.44,19.55,19.0,19.35,63796243,MSFT
2009-04-15,19.21,19.25,18.51,18.83,72725459,MSFT
2009-04-16,19.16,19.78,18.99,19.76,67691952,MSFT
2009-04-17,19.68,19.69,19.0,19.2,61398450,MSFT
2009-04-20,18.89,18.95,18.57,18.61,62943434,MSFT
2009-04-21,18.59,19.08,18.57,18.97,60928280,MSFT
2009-04-22,18.76,19.19,18.7,18.78,59400937,MSFT
2009-04-23,18.92,18.94,18.47,18.92,86116273,MSFT
2009-04-24,19.82,21.2,19.5,20.91,168478498,MSFT
2009-04-27,20.55,20.82,20.28,20.4,68219574,MSFT
2009-04-28,20.25,20.27,19.79,19.93,76688300,MSFT
2009-04-29,20.11,20.89,20.06,20.25,79301588,MSFT
2009-04-30,20.6,21.1,20.01,20.26,87439809,MSFT
2009-05-01,20.19,20.35,19.86,20.24,63224473,MSFT
2009-05-04,20.37,20.4,19.98,20.19,54313367,MSFT
2009-05-05,20.14,20.24,19.64,19.79,67242977,MSFT
2009-05-06,20.06,20.07,19.61,19.79,59639015,MSFT
2009-05-07,19.96,19.99,19.14,19.32,68727152,MSFT
2009-05-08,19.46,19.64,19.14,19.42,67604246,MSFT
2009-05-11,19.2,19.73,19.01,19.32,63769338,MSFT
2009-05-12,19.51,20.06,19.47,19.89,71966786,MSFT
2009-05-13,19.92,20.0,19.67,19.75,49288225,MSFT
2009-05-14,19.83,20.23,19.8,20.06,54544880,MSFT
2009-05-15,20.13,20.5,19.98,20.22,61289838,MSFT
2009-05-18,20.36,20.6,20.24,20.6,46077725,MSFT
2009-05-19,20.51,20.74,20.25,20.31,51368251,MSFT
2009-05-20,20.41,20.69,20.22,20.38,47452295,MSFT
2009-05-21,20.14,20.23,19.51,19.82,58241500,MSFT
2009-05-22,19.93,20.17,19.47,19.75,37325792,MSFT
2009-05-26,19.54,20.45,19.45,20.34,44996741,MSFT
2009-05-27,20.25,20.6,20.07,20.13,42898438,MSFT
2009-05-28,20.32,20.63,20.05,20.45,45484759,MSFT
2009-05-29,20.56,20.94,20.3,20.89,46139533,MSFT
2009-06-01,21.0,21.5,20.86,21.4,57322905,MSFT
2009-06-02,21.36,21.98,21.2,21.4,48941777,MSFT
2009-06-03,21.31,21.76,21.29,21.73,56047439,MSFT
2009-06-04,21.77,21.9,21.58,21.83,42332565,MSFT
2009-06-05,21.96,22.31,21.81,22.14,59585285,MSFT
2009-06-08,21.98,22.32,21.63,22.05,49008050,MSFT
2009-06-09,22.06,22.32,21.88,22.08,50887629,MSFT
2009-06-10,22.17,22.62,22.12,22.55,61297117,MSFT
2009-06-11,22.59,23.26,22.57,22.83,65128974,MSFT
2009-06-12,22.9,23.38,22.74,23.33,50963461,MSFT
2009-06-15,23.23,23.54,23.02,23.42,69089588,MSFT
2009-06-16,23.47,24.11,23.44,23.45,105295558,MSFT
2009-06-17,23.5,23.82,23.17,23.68,86483075,MSFT
2009-06-18,23.62,23.69,23.3,23.5,58852177,MSFT
2009-06-19,24.04,24.34,23.75,24.07,115458922,MSFT
2009-06-22,23.95,23.95,23.25,23.28,71296464,MSFT
2009-06-23,23.38,23.66,23.21,23.34,56753482,MSFT
2009-06-24,23.45,23.75,23.36,23.47,54287632,MSFT
2009-06-25,23.43,23.92,23.2,23.79,57727830,MSFT
2009-06-26,23.57,23.69,23.32,23.35,65126363,MSFT
2009-06-29,23.6,24.03,23.55,23.86,62864396,MSFT
2009-06-30,23.97,24.24,23.63,23.77,66452303,MSFT
2009-07-01,24.05,24.3,23.96,24.04,54915127,MSFT
2009-07-02,23.76,24.04,23.21,23.37,65427699,MSFT
2009-07-06,23.21,23.28,22.87,23.2,49207638,MSFT
2009-07-07,23.08,23.14,22.46,22.53,52842412,MSFT
2009-07-08,22.31,22.69,22.0,22.56,73023306,MSFT
2009-07-09,22.65,22.81,22.37,22.44,46981174,MSFT
2009-07-10,22.19,22.54,22.15,22.39,43238698,MSFT
2009-07-13,22.42,23.29,22.14,23.23,67585958,MSFT
2009-07-14,23.2,23.22,22.86,23.11,45448634,MSFT
2009-07-15,23.75,24.12,23.56,24.12,67241887,MSFT
2009-07-16,23.93,24.44,23.86,24.44,64560963,MSFT
2009-07-17,24.4,24.45,24.1,24.29,52860096,MSFT
2009-07-20,24.44,24.53,24.15,24.53,47797971,MSFT
2009-07-21,24.69,24.83,24.37,24.83,52028399,MSFT
2009-07-22,24.7,24.9,24.51,24.8,66192409,MSFT
2009-07-23,24.93,25.72,24.84,25.56,106060477,MSFT
2009-07-24,23.61,23.89,22.81,23.45,215135609,MSFT
2009-07-27,23.44,23.45,22.9,23.11,80949924,MSFT
2009-07-28,22.99,23.55,22.9,23.47,70288380,MSFT
2009-07-29,23.73,23.91,23.34,23.8,73626862,MSFT
2009-07-30,24.2,24.43,23.71,23.81,67819964,MSFT
2009-07-31,23.77,24.07,23.5,23.52,54265278,MSFT
2009-08-03,23.82,23.86,23.5,23.83,46902837,MSFT
2009-08-04,23.68,23.79,23.53,23.77,49218228,MSFT
2009-08-05,23.84,24.25,23.79,23.81,53310241,MSFT
2009-08-06,23.93,23.98,23.27,23.46,59694624,MSFT
2009-08-07,23.75,23.82,23.5,23.56,46174325,MSFT
2009-08-10,23.46,23.55,23.3,23.42,35268300,MSFT
2009-08-11,23.32,23.4,23.05,23.13,33620089,MSFT
2009-08-12,23.13,23.9,23.03,23.53,61972277,MSFT
2009-08-13,23.63,23.85,23.4,23.62,38955807,MSFT
2009-08-14,23.62,23.8,23.51,23.69,46331960,MSFT
2009-08-17,23.32,23.6,23.23,23.25,42482887,MSFT
2009-08-18,23.29,23.65,23.27,23.58,38878900,MSFT
2009-08-19,23.25,23.72,23.25,23.65,41827419,MSFT
2009-08-20,23.6,23.87,23.54,23.67,39508124,MSFT
2009-08-21,23.93,24.42,23.77,24.41,69018918,MSFT
2009-08-24,24.41,24.73,24.28,24.64,54180889,MSFT
2009-08-25,24.6,24.82,24.46,24.64,43980206,MSFT
2009-08-26,24.59,24.75,24.42,24.55,41079001,MSFT
2009-08-27,24.41,24.78,24.3,24.69,45495600,MSFT
2009-08-28,25.07,25.49,24.61,24.68,55807969,MSFT
2009-08-31,24.57,24.85,24.29,24.65,49597146,MSFT
2009-09-01,24.35,24.74,23.9,24.0,62608465,MSFT
2009-09-02,23.82,24.14,23.78,23.86,40771253,MSFT
2009-09-03,23.91,24.14,23.76,24.11,34120376,MSFT
2009-09-04,24.09,24.8,24.08,24.62,44999631,MSFT
2009-09-08,24.62,24.84,24.41,24.82,53738665,MSFT
2009-09-09,24.74,24.95,24.66,24.78,49900235,MSFT
2009-09-10,24.8,25.05,24.65,25.0,46258757,MSFT
2009-09-11,24.93,25.17,24.81,24.86,54304284,MSFT
2009-09-14,24.65,25.09,24.64,25.0,42810156,MSFT
2009-09-15,24.97,25.27,24.86,25.2,44718408,MSFT
2009-09-16,25.25,25.35,24.95,25.2,50055778,MSFT
2009-09-17,25.06,25.38,25.06,25.3,42431643,MSFT
2009-09-18,25.46,25.48,25.1,25.26,68016403,MSFT
2009-09-21,25.11,25.37,25.1,25.3,28878663,MSFT
2009-09-22,25.4,25.82,25.29,25.77,61378342,MSFT
2009-09-23,25.92,26.25,25.64,25.71,60603558,MSFT
2009-09-24,25.92,26.11,25.66,25.94,56310695,MSFT
2009-09-25,25.69,25.82,25.52,25.55,50161051,MSFT
2009-09-28,25.6,26.16,25.6,25.83,44363585,MSFT
2009-09-29,25.91,25.96,25.69,25.75,39050278,MSFT
2009-09-30,25.76,25.99,25.38,25.72,63537684,MSFT
2009-10-01,25.4,25.47,24.8,24.88,75958097,MSFT
2009-10-02,24.46,25.09,24.43,24.96,51226259,MSFT
2009-10-05,24.98,25.06,24.52,24.64,60809818,MSFT
2009-10-06,24.68,25.21,24.66,25.11,48795241,MSFT
2009-10-07,24.99,25.18,24.88,25.1,38473856,MSFT
2009-10-08,25.44,25.9,25.22,25.67,60521239,MSFT
2009-10-09,25.57,25.79,25.46,25.55,39522259,MSFT
2009-10-12,25.66,25.89,25.55,25.72,29153569,MSFT
2009-10-13,25.59,25.94,25.52,25.81,37748964,MSFT
2009-10-14,26.14,26.2,25.82,25.96,45365489,MSFT
2009-10-15,25.9,26.71,25.9,26.71,65620101,MSFT
2009-10-16,26.45,26.63,26.1,26.5,56500866,MSFT
2009-10-19,26.49,26.58,26.25,26.36,48143163,MSFT
2009-10-20,26.42,26.51,25.94,26.37,54613476,MSFT
2009-10-21,26.46,26.75,26.39,26.58,61672603,MSFT
2009-10-22,26.56,26.72,26.13,26.59,61599926,MSFT
2009-10-23,29.2,29.35,27.88,28.02,281760947,MSFT
2009-10-26,28.12,29.02,28.11,28.68,124149662,MSFT
2009-10-27,28.73,28.88,28.44,28.59,69685783,MSFT
2009-10-28,28.24,28.77,27.95,28.02,73542323,MSFT
2009-10-29,28.07,28.41,27.85,28.22,65232886,MSFT
2009-10-30,28.03,28.4,27.66,27.73,73371734,MSFT
2009-11-02,27.7,28.05,27.41,27.88,62432606,MSFT
2009-11-03,27.64,27.74,27.43,27.53,50294715,MSFT
2009-11-04,27.69,28.39,27.62,28.06,63898306,MSFT
2009-11-05,28.52,28.74,28.28,28.47,52683314,MSFT
2009-11-06,28.38,28.63,28.2,28.52,38909997,MSFT
2009-11-09,28.62,29.0,28.53,28.99,57522019,MSFT
2009-11-10,28.9,29.28,28.81,29.01,65881036,MSFT
2009-11-11,29.08,29.3,29.02,29.12,49693320,MSFT
2009-11-12,29.01,29.49,29.0,29.36,55360706,MSFT
2009-11-13,29.47,29.79,29.37,29.63,53044975,MSFT
2009-11-16,29.61,29.8,29.37,29.54,54129501,MSFT
2009-11-17,29.5,30.0,29.47,30.0,75648887,MSFT
2009-11-18,30.0,30.14,29.81,30.11,59440915,MSFT
2009-11-19,29.99,30.0,29.7,29.78,51967660,MSFT
2009-11-20,29.66,29.77,29.43,29.62,42648018,MSFT
2009-11-23,29.84,30.01,29.7,29.94,41836365,MSFT
2009-11-24,29.95,29.99,29.75,29.91,37341362,MSFT
2009-11-25,29.81,29.86,29.58,29.79,32036164,MSFT
2009-11-27,29.11,29.39,28.75,29.22,29357892,MSFT
2009-11-30,29.15,29.45,29.0,29.41,44174645,MSFT
2009-12-01,29.52,30.05,29.41,30.01,49907182,MSFT
2009-12-02,29.9,29.99,29.65,29.78,36308524,MSFT
2009-12-03,29.84,30.2,29.76,29.83,43096326,MSFT
2009-12-04,30.05,30.37,29.83,29.98,58819960,MSFT
2009-12-07,29.78,30.08,29.68,29.79,38082612,MSFT
2009-12-08,29.52,29.74,29.38,29.57,37407912,MSFT
2009-12-09,29.47,29.81,29.25,29.71,44719350,MSFT
2009-12-10,29.71,29.96,29.66,29.87,45940703,MSFT
2009-12-11,29.97,30.0,29.79,29.85,43746588,MSFT
2009-12-14,29.91,30.16,29.9,30.11,34651154,MSFT
2009-12-15,29.89,30.21,29.88,30.02,49473151,MSFT
2009-12-16,30.07,30.41,30.04,30.1,55741169,MSFT
2009-12-17,29.95,29.96,29.57,29.6,43691182,MSFT
2009-12-18,29.84,30.45,29.8,30.36,94117968,MSFT
2009-12-21,30.4,30.84,30.37,30.52,40132875,MSFT
2009-12-22,30.6,30.93,30.54,30.82,36320920,MSFT
2009-12-23,30.71,30.95,30.69,30.92,28362689,MSFT
2009-12-24,30.88,31.0,30.76,31.0,11083867,MSFT
2009-12-28,31.0,31.18,30.89,31.17,25385575,MSFT
2009-12-29,31.35,31.5,31.23,31.39,29722450,MSFT
2009-12-30,31.15,31.29,30.8,30.96,42007597,MSFT
2009-12-31,30.98,30.99,30.48,30.48,31929611,MSFT
2010-01-04,30.62,31.1,30.59,30.95,38414185,MSFT
2010-01-05,30.85,31.1,30.64,30.96,49758862,MSFT
2010-01-06,30.88,31.08,30.52,30.77,58182332,MSFT
2010-01-07,30.63,30.7,30.19,30.45,50564285,MSFT
2010-01-08,30.28,30.88,30.24,30.66,51201289,MSFT
2010-01-11,30.71,30.76,30.12,30.27,68754648,MSFT
2010-01-12,30.15,30.4,29.91,30.07,65913228,MSFT
2010-01-13,30.26,30.52,30.01,30.35,51863463,MSFT
2010-01-14,30.31,31.1,30.26,30.96,63244767,MSFT
2010-01-15,31.08,31.24,30.71,30.86,79915648,MSFT
2010-01-19,30.75,31.24,30.68,31.1,46582886,MSFT
2010-01-20,30.81,30.94,30.31,30.58,54857712,MSFT
2010-01-21,30.61,30.72,30.0,30.01,73086701,MSFT
2010-01-22,30.0,30.2,28.84,28.96,102004573,MSFT
2010-01-25,29.24,29.66,29.1,29.32,63381173,MSFT
2010-01-26,29.2,29.85,29.09,29.5,66647676,MSFT
2010-01-27,29.35,29.82,29.02,29.67,63949492,MSFT
2010-01-28,29.84,29.87,28.89,29.16,117513692,MSFT
2010-01-29,29.9,29.92,27.66,28.18,193888424,MSFT
2010-02-01,28.39,28.48,27.92,28.41,85931099,MSFT
2010-02-02,28.37,28.5,28.14,28.46,54413654,MSFT
2010-02-03,28.26,28.79,28.12,28.63,61397848,MSFT
2010-02-04,28.38,28.5,27.81,27.84,77849968,MSFT
2010-02-05,28.0,28.28,27.57,28.02,80960063,MSFT
2010-02-08,28.01,28.08,27.57,27.72,52826474,MSFT
2010-02-09,27.97,28.34,27.75,28.01,59195742,MSFT
2010-02-10,28.03,28.24,27.84,27.99,48591246,MSFT
2010-02-11,27.93,28.4,27.7,28.12,65995913,MSFT
2010-02-12,27.81,28.06,27.58,27.93,81121515,MSFT
2010-02-16,28.13,28.37,28.02,28.35,51938098,MSFT
2010-02-17,28.53,28.65,28.36,28.59,45882842,MSFT
2010-02-18,28.59,29.03,28.51,28.97,42856501,MSFT
2010-02-19,28.79,28.92,28.69,28.77,44461634,MSFT
2010-02-22,28.84,28.94,28.65,28.73,36710350,MSFT
2010-02-23,28.68,28.83,28.09,28.33,52270044,MSFT
2010-02-24,28.52,28.79,28.38,28.63,43166875,MSFT
2010-02-25,28.27,28.65,28.02,28.6,48735294,MSFT
2010-02-26,28.65,28.85,28.51,28.67,40372889,MSFT
2010-03-01,28.77,29.05,28.53,29.02,43805302,MSFT
2010-03-02,29.08,29.3,28.24,28.46,93129838,MSFT
2010-03-03,28.51,28.61,28.35,28.46,48442081,MSFT
2010-03-04,28.46,28.65,28.27,28.63,42894184,MSFT
2010-03-05,28.66,28.68,28.42,28.59,56005054,MSFT
2010-03-08,28.52,28.93,28.5,28.63,39421396,MSFT
2010-03-09,28.56,29.11,28.55,28.8,50278457,MSFT
2010-03-10,28.86,29.11,28.8,28.97,44898608,MSFT
2010-03-11,28.89,29.19,28.85,29.18,35353651,MSFT
2010-03-12,29.32,29.38,29.04,29.27,31709321,MSFT
2010-03-15,29.18,29.37,29.01,29.29,37516750,MSFT
2010-03-16,29.42,29.49,29.2,29.37,36732935,MSFT
2010-03-17,29.5,29.87,29.4,29.63,50386698,MSFT
2010-03-18,29.63,29.72,29.5,29.61,43845199,MSFT
2010-03-19,29.76,29.9,29.35,29.59,81341090,MSFT
2010-03-22,29.5,29.7,29.39,29.6,37718162,MSFT
2010-03-23,29.59,29.9,29.41,29.88,42026555,MSFT
2010-03-24,29.72,29.85,29.6,29.65,33993584,MSFT
2010-03-25,29.83,30.57,29.8,30.01,73176624,MSFT
2010-03-26,30.09,30.2,29.59,29.66,55604731,MSFT
2010-03-29,29.71,29.82,29.55,29.59,33340722,MSFT
2010-03-30,29.63,29.86,29.5,29.77,34955871,MSFT
2010-03-31,29.64,29.72,29.17,29.29,63762620,MSFT
2010-04-05,29.13,29.42,29.03,29.27,34338235,MSFT
2010-04-06,29.15,29.58,28.98,29.32,47366786,MSFT
2010-04-07,29.16,29.56,29.14,29.35,58320552,MSFT
2010-04-08,29.32,29.98,29.3,29.92,63713716,MSFT
2010-04-09,29.95,30.41,29.9,30.34,54755457,MSFT
2010-04-12,30.25,30.49,30.2,30.32,37074279,MSFT
2010-04-13,30.15,30.5,30.13,30.45,41374514,MSFT
2010-04-14,30.79,31.0,30.66,30.82,68941186,MSFT
2010-04-15,30.82,30.95,30.71,30.87,52748075,MSFT
2010-04-16,30.79,30.98,30.6,30.67,88707802,MSFT
2010-04-19,30.77,31.25,30.76,31.04,64970248,MSFT
2010-04-20,31.22,31.44,31.13,31.36,52206093,MSFT
2010-04-21,31.33,31.5,31.23,31.33,55343086,MSFT
2010-04-22,31.04,31.53,30.9,31.39,84847551,MSFT
2010-04-23,31.12,31.58,30.65,30.96,126766583,MSFT
2010-04-26,31.0,31.28,30.86,31.11,63652231,MSFT
2010-04-27,30.95,31.25,30.75,30.84,68732315,MSFT
2010-04-28,30.92,31.0,30.62,30.91,64557901,MSFT
2010-04-29,30.93,31.43,30.67,31.0,52671781,MSFT
2010-04-30,31.07,31.08,30.52,30.54,63220209,MSFT
2010-05-03,30.67,31.06,30.58,30.86,43990036,MSFT
2010-05-04,30.52,30.55,29.75,30.13,82085579,MSFT
2010-05-05,29.77,30.09,29.69,29.85,66833778,MSFT
2010-05-06,29.59,29.88,27.91,28.98,128612951,MSFT
2010-05-07,28.88,28.95,27.32,28.21,173718024,MSFT
2010-05-10,29.01,29.48,28.71,28.94,86656268,MSFT
2010-05-11,28.68,29.65,28.57,28.88,63803037,MSFT
2010-05-12,28.98,29.58,28.92,29.44,47152462,MSFT
2010-05-13,29.26,29.73,29.18,29.24,45291598,MSFT
2010-05-14,29.2,29.21,28.64,28.93,63333959,MSFT
2010-05-17,29.12,29.23,28.45,28.94,46055496,MSFT
2010-05-18,28.87,29.0,28.4,28.6,52772107,MSFT
2010-05-19,28.52,28.69,27.79,28.24,61754173,MSFT
2010-05-20,27.65,27.84,27.04,27.11,87991056,MSFT
2010-05-21,26.63,27.11,26.44,26.84,117600229,MSFT
2010-05-24,26.85,26.86,26.26,26.27,73712018,MSFT
2010-05-25,25.65,26.33,25.38,26.07,98373509,MSFT
2010-05-26,26.23,26.6,24.56,25.01,176684012,MSFT
2010-05-27,25.73,26.36,25.72,26.0,136434525,MSFT
2010-05-28,25.84,26.12,25.66,25.8,67502221,MSFT
2010-06-01,25.53,26.31,25.52,25.89,76155453,MSFT
2010-06-02,26.06,26.48,25.73,26.46,65718772,MSFT
2010-06-03,26.55,26.93,26.41,26.86,67839372,MSFT
2010-06-04,26.1,26.57,25.62,25.79,89833275,MSFT
2010-06-07,25.82,25.83,25.24,25.29,80456154,MSFT
2010-06-08,25.25,25.26,24.65,25.11,87354921,MSFT
2010-06-09,25.22,25.52,24.75,24.79,87808432,MSFT
2010-06-10,25.13,25.15,24.78,25.0,78950407,MSFT
2010-06-11,25.04,25.72,24.77,25.66,68057774,MSFT
2010-06-14,25.86,25.96,25.47,25.5,50972363,MSFT
2010-06-15,25.75,26.65,25.74,26.58,81644277,MSFT
2010-06-16,26.47,26.58,26.23,26.32,48699364,MSFT
2010-06-17,26.56,26.67,26.04,26.37,47998692,MSFT
2010-06-18,26.37,26.53,26.17,26.44,52079257,MSFT
2010-06-21,26.78,26.89,25.89,25.95,54625218,MSFT
2010-06-22,26.16,26.45,25.76,25.77,55986386,MSFT
2010-06-23,25.78,25.78,25.22,25.31,61468282,MSFT
2010-06-24,25.46,25.72,24.93,25.0,85252196,MSFT
2010-06-25,25.05,25.11,24.31,24.53,156256672,MSFT
2010-06-28,24.51,24.61,24.12,24.31,73787879,MSFT
2010-06-29,24.13,24.2,23.11,23.31,119885791,MSFT
2010-06-30,23.3,23.68,22.95,23.01,81057995,MSFT
2010-07-01,23.09,23.32,22.73,23.16,92239399,MSFT
2010-07-02,23.36,23.48,23.05,23.27,62489452,MSFT
2010-07-06,23.7,24.09,23.58,23.82,73594554,MSFT
2010-07-07,23.82,24.32,23.61,24.3,81967278,MSFT
2010-07-08,24.6,24.62,23.97,24.41,50768072,MSFT
2010-07-09,24.33,24.41,24.15,24.27,53811348,MSFT
2010-07-12,24.43,24.89,24.42,24.83,49862201,MSFT
2010-07-13,25.14,25.3,24.9,25.13,61928666,MSFT
2010-07-14,25.5,25.61,25.12,25.44,72808022,MSFT
2010-07-15,25.5,25.59,24.98,25.51,56934631,MSFT
2010-07-16,25.51,25.64,24.88,24.89,65064760,MSFT
2010-07-19,24.96,25.3,24.91,25.23,38181760,MSFT
2010-07-20,24.86,25.48,24.7,25.48,45530162,MSFT
2010-07-21,25.6,25.65,24.98,25.12,73297593,MSFT
2010-07-22,25.51,25.99,25.47,25.84,73016369,MSFT
2010-07-23,25.84,26.02,25.25,25.81,108520012,MSFT
2010-07-26,25.86,26.2,25.8,26.1,67249812,MSFT
2010-07-27,26.14,26.24,25.96,26.16,60682484,MSFT
2010-07-28,26.07,26.19,25.83,25.95,69704731,MSFT
2010-07-29,26.13,26.41,25.6,26.03,69446188,MSFT
2010-07-30,25.75,25.84,25.35,25.81,83534777,MSFT
2010-08-02,25.99,26.38,25.75,26.33,55044515,MSFT
2010-08-03,26.2,26.35,25.97,26.16,56877663,MSFT
2010-08-04,26.15,26.24,25.44,25.73,78531804,MSFT
2010-08-05,25.49,25.58,25.21,25.37,64922012,MSFT
2010-08-06,25.18,25.56,25.02,25.55,55985489,MSFT
2010-08-09,25.55,25.73,25.37,25.61,57102542,MSFT
2010-08-10,25.33,25.34,24.88,25.07,87257683,MSFT
